num,Gene.Symbol,Protein.Id,Compartment,Swarup.Sharan,Ordureau.Alban,Park.Hankum,Itzhak.Daniel,KH_golgi,Organism,Uniprot_GO
4414,OR2T2,Q6IF00,Plasma membrane,1,0,0,0,0,human,0
4415,OR2T27,Q8NH04,Plasma membrane,1,0,0,0,0,human,0
4416,OR2T29,Q8NH02,Plasma membrane,1,0,0,0,0,human,0
4417,OR2T3,Q8NH03,Plasma membrane,1,0,0,0,0,human,0
4418,OR2T33,Q8NG76,Plasma membrane,1,0,0,0,0,human,0
4419,OR2T34,Q8NGX1,Plasma membrane,1,0,0,0,0,human,0
4420,OR2T35,Q8NGX2,Plasma membrane,1,0,0,0,0,human,0
4421,OR2T4,Q8NH00,Plasma membrane,1,0,0,0,0,human,0
4422,OR2T5,Q6IEZ7,Plasma membrane,1,0,0,0,0,human,0
4423,OR2T6,Q8NHC8,Plasma membrane,1,0,0,0,0,human,0
4424,OR2T7,P0C7T2,Plasma membrane,1,0,0,0,0,human,0
4425,OR2T8,A6NH00,Plasma membrane,1,0,0,0,0,human,0
4426,OR2V1,Q8NHB1,Plasma membrane,1,0,0,0,0,human,0
4427,OR2V2,Q96R30,Plasma membrane,1,0,0,0,0,human,0
4428,OR2W1,Q9Y3N9,Plasma membrane,1,0,0,0,0,human,0
4429,OR2W3,Q7Z3T1,Plasma membrane,1,0,0,0,0,human,0
4430,OR2W5,A6NFC9,Plasma membrane,1,0,0,0,0,human,0
4431,OR2W6P,Q8NHA6,Plasma membrane,1,0,0,0,0,human,0
4432,OR2Y1,Q8NGV0,Plasma membrane,1,0,0,0,0,human,0
4433,OR2Z1,Q8NG97,Plasma membrane,1,0,0,0,0,human,0
4434,OR3A1,P47881,Plasma membrane,1,0,0,0,0,human,0
4435,OR3A2,P47893,Plasma membrane,1,0,0,0,0,human,0
4436,OR3A3,P47888,Plasma membrane,1,0,0,0,0,human,0
4437,OR3A4P,P47883,Plasma membrane,1,0,0,0,0,human,0
4438,OR4A15,Q8NGL6,Plasma membrane,1,0,0,0,0,human,0
4439,OR4A16,Q8NH70,Plasma membrane,1,0,0,0,0,human,0
4440,OR4A47,Q6IF82,Plasma membrane,1,0,0,0,0,human,0
4441,OR4A4P,Q8NGN8,Plasma membrane,1,0,0,0,0,human,0
4442,OR4A5,Q8NH83,Plasma membrane,1,0,0,0,0,human,0
4443,OR4A8,P0C604,Plasma membrane,1,0,0,0,0,human,0
4444,OR4B1,Q8NGF8,Plasma membrane,1,0,0,0,0,human,0
4445,OR4C11,Q6IEV9,Plasma membrane,1,0,0,0,0,human,0
4446,OR4C12,Q96R67,Plasma membrane,1,0,0,0,0,human,0
4447,OR4C13,Q8NGP0,Plasma membrane,1,0,0,0,0,human,0
4448,OR4C15,Q8NGM1,Plasma membrane,1,0,0,0,0,human,0
4449,OR4C16,Q8NGL9,Plasma membrane,1,0,0,0,0,human,0
4450,OR4C3,Q8NH37,Plasma membrane,1,0,0,0,0,human,0
4451,OR4C45,A6NMZ5,Plasma membrane,1,0,0,0,0,human,0
4452,OR4C46,A6NHA9,Plasma membrane,1,0,0,0,0,human,0
4453,OR4C5,Q8NGB2,Plasma membrane,1,0,0,0,0,human,0
4454,OR4C6,Q8NH72,Plasma membrane,1,0,0,0,0,human,0
4455,OR4D1,Q15615,Plasma membrane,1,0,0,0,0,human,0
4456,OR4D10,Q8NGI6,Plasma membrane,1,0,0,0,0,human,0
4457,OR4D11,Q8NGI4,Plasma membrane,1,0,0,0,0,human,0
4458,OR4D2,P58180,Plasma membrane,1,0,0,0,0,human,0
4459,OR4D5,Q8NGN0,Plasma membrane,1,0,0,0,0,human,0
4460,OR4D6,Q8NGJ1,Plasma membrane,1,0,0,0,0,human,0
4461,OR4D9,Q8NGE8,Plasma membrane,1,0,0,0,0,human,0
4462,OR4E1,P0C645,Plasma membrane,1,0,0,0,0,human,0
4463,OR4E2,Q8NGC2,Plasma membrane,1,0,0,0,0,human,0
4464,OR4F15,Q8NGB8,Plasma membrane,1,0,0,0,0,human,0
4465,OR4F17,Q8NGA8,Plasma membrane,1,0,0,0,0,human,0
4466,OR4F21,O95013,Plasma membrane,1,0,0,0,0,human,0
4467,OR4F3,Q6IEY1,Plasma membrane,1,0,0,0,0,human,0
4468,OR4F4,Q96R69,Plasma membrane,1,0,0,0,0,human,0
4469,OR4F5,Q8NH21,Plasma membrane,1,0,0,0,0,human,0
4470,OR4F6,Q8NGB9,Plasma membrane,1,0,0,0,0,human,0
4471,OR4K1,Q8NGD4,Plasma membrane,1,0,0,0,0,human,0
4472,OR4K13,Q8NH42,Plasma membrane,1,0,0,0,0,human,0
4473,OR4K14,Q8NGD5,Plasma membrane,1,0,0,0,0,human,0
4474,OR4K15,Q8NH41,Plasma membrane,1,0,0,0,0,human,0
4475,OR4K17,Q8NGC6,Plasma membrane,1,0,0,0,0,human,0
4476,OR4K2,Q8NGD2,Plasma membrane,1,0,0,0,0,human,0
4477,OR4K3,Q96R72,Plasma membrane,1,0,0,0,0,human,0
4478,OR4K5,Q8NGD3,Plasma membrane,1,0,0,0,0,human,0
4479,OR4L1,Q8NH43,Plasma membrane,1,0,0,0,0,human,0
4480,OR4M1,Q8NGD0,Plasma membrane,1,0,0,0,0,human,0
4481,OR4M2,Q8NGB6,Plasma membrane,1,0,0,0,0,human,0
4482,OR4N2,Q8NGD1,Plasma membrane,1,0,0,0,0,human,0
4483,OR4N4,Q8N0Y3,Plasma membrane,1,0,0,0,0,human,0
4484,OR4N5,Q8IXE1,Plasma membrane,1,0,0,0,0,human,0
4485,OR4P4,Q8NGL7,Plasma membrane,1,0,0,0,0,human,0
4486,OR4Q2,P0C623,Plasma membrane,1,0,0,0,0,human,0
4487,OR4Q3,Q8NH05,Plasma membrane,1,0,0,0,0,human,0
4488,OR4S1,Q8NGB4,Plasma membrane,1,0,0,0,0,human,0
4489,OR4S2,Q8NH73,Plasma membrane,1,0,0,0,0,human,0
4490,OR4X1,Q8NH49,Plasma membrane,1,0,0,0,0,human,0
4491,OR4X2,Q8NGF9,Plasma membrane,1,0,0,0,0,human,0
4492,OR51A2,Q8NGJ7,Plasma membrane,1,0,0,0,0,human,0
4493,OR51A4,Q8NGJ6,Plasma membrane,1,0,0,0,0,human,0
4494,OR51A7,Q8NH64,Plasma membrane,1,0,0,0,0,human,0
4495,OR51B2,Q9Y5P1,Plasma membrane,1,0,0,0,0,human,0
4496,OR51B4,Q9Y5P0,Plasma membrane,1,0,0,0,0,human,0
4497,OR51B5,Q9H339,Plasma membrane,1,0,0,0,0,human,0
4498,OR51B6,Q9H340,Plasma membrane,1,0,0,0,0,human,0
4499,OR51D1,Q8NGF3,Plasma membrane,1,0,0,0,0,human,0
4500,OR51E1,Q8TCB6,Plasma membrane,1,0,0,0,0,human,0
4501,OR51F1,A6NGY5,Plasma membrane,1,0,0,0,0,human,0
4502,OR51F2,Q8NH61,Plasma membrane,1,0,0,0,0,human,0
4503,OR51G1,Q8NGK1,Plasma membrane,1,0,0,0,0,human,0
4504,OR51G2,Q8NGK0,Plasma membrane,1,0,0,0,0,human,0
4505,OR51H1,Q8NH63,Plasma membrane,1,0,0,0,0,human,0
4506,OR51I1,Q9H343,Plasma membrane,1,0,0,0,0,human,0
4507,OR51I2,Q9H344,Plasma membrane,1,0,0,0,0,human,0
4508,OR51J1,Q9H342,Plasma membrane,1,0,0,0,0,human,0
4509,OR51L1,Q8NGJ5,Plasma membrane,1,0,0,0,0,human,0
4510,OR51M1,Q9H341,Plasma membrane,1,0,0,0,0,human,0
4511,OR51Q1,Q8NH59,Plasma membrane,1,0,0,0,0,human,0
4512,OR51S1,Q8NGJ8,Plasma membrane,1,0,0,0,0,human,0
4513,OR51T1,Q8NGJ9,Plasma membrane,1,0,0,0,0,human,0
4514,OR51V1,Q9H2C8,Plasma membrane,1,0,0,0,0,human,0
4515,OR52A1,Q9UKL2,Plasma membrane,1,0,0,0,0,human,0
4516,OR52A4P,A6NMU1,Plasma membrane,1,0,0,0,0,human,0
4517,OR52A5,Q9H2C5,Plasma membrane,1,0,0,0,0,human,0
4518,OR52B2,Q96RD2,Plasma membrane,1,0,0,0,0,human,0
4519,OR52B4,Q8NGK2,Plasma membrane,1,0,0,0,0,human,0
4520,OR52B6,Q8NGF0,Plasma membrane,1,0,0,0,0,human,0
4521,OR52D1,Q9H346,Plasma membrane,1,0,0,0,0,human,0
4522,OR52E1,Q8NGJ3,Plasma membrane,1,0,0,0,0,human,0
4523,OR52E2,Q8NGJ4,Plasma membrane,1,0,0,0,0,human,0
4524,OR52E4,Q8NGH9,Plasma membrane,1,0,0,0,0,human,0
4525,OR52E5,Q8NH55,Plasma membrane,1,0,0,0,0,human,0
4526,OR52E6,Q96RD3,Plasma membrane,1,0,0,0,0,human,0
4527,OR52E8,Q6IFG1,Plasma membrane,1,0,0,0,0,human,0
4528,OR52H1,Q8NGJ2,Plasma membrane,1,0,0,0,0,human,0
4529,OR52I1,Q8NGK6,Plasma membrane,1,0,0,0,0,human,0
4530,OR52I2,Q8NH67,Plasma membrane,1,0,0,0,0,human,0
4531,OR52J3,Q8NH60,Plasma membrane,1,0,0,0,0,human,0
4532,OR52K1,Q8NGK4,Plasma membrane,1,0,0,0,0,human,0
4533,OR52K2,Q8NGK3,Plasma membrane,1,0,0,0,0,human,0
4534,OR52L1,Q8NGH7,Plasma membrane,1,0,0,0,0,human,0
4535,OR52L2P,Q8NGH6,Plasma membrane,1,0,0,0,0,human,0
4536,OR52M1,Q8NGK5,Plasma membrane,1,0,0,0,0,human,0
4537,OR52N1,Q8NH53,Plasma membrane,1,0,0,0,0,human,0
4538,OR52N2,Q8NGI0,Plasma membrane,1,0,0,0,0,human,0
4539,OR52N4,Q8NGI2,Plasma membrane,1,0,0,0,0,human,0
4540,OR52N5,Q8NH56,Plasma membrane,1,0,0,0,0,human,0
4541,OR52P1P,Q8NH57,Plasma membrane,1,0,0,0,0,human,0
4542,OR52R1,Q8NGF1,Plasma membrane,1,0,0,0,0,human,0
4543,OR52W1,Q6IF63,Plasma membrane,1,0,0,0,0,human,0
4544,OR52Z1,P0C646,Plasma membrane,1,0,0,0,0,human,0
4545,OR56A1,Q8NGH5,Plasma membrane,1,0,0,0,0,human,0
4546,OR56A3,Q8NH54,Plasma membrane,1,0,0,0,0,human,0
4547,OR56A4,Q8NGH8,Plasma membrane,1,0,0,0,0,human,0
4548,OR56A5,P0C7T3,Plasma membrane,1,0,0,0,0,human,0
4549,OR56B1,Q8NGI3,Plasma membrane,1,0,0,0,0,human,0
4550,OR56B2P,Q8NGI1,Plasma membrane,1,0,0,0,0,human,0
4551,OR56B4,Q8NH76,Plasma membrane,1,0,0,0,0,human,0
4552,OR5A1,Q8NGJ0,Plasma membrane,1,0,0,0,0,human,0
4553,OR5A2,Q8NGI9,Plasma membrane,1,0,0,0,0,human,0
4554,OR5AC1,P0C628,Plasma membrane,1,0,0,0,0,human,0
4555,OR5AC2,Q9NZP5,Plasma membrane,1,0,0,0,0,human,0
4556,OR5AK2,Q8NH90,Plasma membrane,1,0,0,0,0,human,0
4557,OR5AK3P,Q8NH89,Plasma membrane,1,0,0,0,0,human,0
4558,OR5AL1,P0C617,Plasma membrane,1,0,0,0,0,human,0
4559,OR5AN1,Q8NGI8,Plasma membrane,1,0,0,0,0,human,0
4560,OR5AP2,Q8NGF4,Plasma membrane,1,0,0,0,0,human,0
4561,OR5AR1,Q8NGP9,Plasma membrane,1,0,0,0,0,human,0
4562,OR5AS1,Q8N127,Plasma membrane,1,0,0,0,0,human,0
4563,OR5AU1,Q8NGC0,Plasma membrane,1,0,0,0,0,human,0
4564,OR5B12,Q96R08,Plasma membrane,1,0,0,0,0,human,0
4565,OR5B17,Q8NGF7,Plasma membrane,1,0,0,0,0,human,0
4566,OR5B2,Q96R09,Plasma membrane,1,0,0,0,0,human,0
4567,OR5B21,A6NL26,Plasma membrane,1,0,0,0,0,human,0
4568,OR5B3,Q8NH48,Plasma membrane,1,0,0,0,0,human,0
4569,OR5C1,Q8NGR4,Plasma membrane,1,0,0,0,0,human,0
4570,OR5D13,Q8NGL4,Plasma membrane,1,0,0,0,0,human,0
4571,OR5D14,Q8NGL3,Plasma membrane,1,0,0,0,0,human,0
4572,OR5D16,Q8NGK9,Plasma membrane,1,0,0,0,0,human,0
4573,OR5D18,Q8NGL1,Plasma membrane,1,0,0,0,0,human,0
4574,OR5F1,O95221,Plasma membrane,1,0,0,0,0,human,0
4575,OR5G3,P0C626,Plasma membrane,1,0,0,0,0,human,0
4576,OR5H1,A6NKK0,Plasma membrane,1,0,0,0,0,human,0
4577,OR5H14,A6NHG9,Plasma membrane,1,0,0,0,0,human,0
4578,OR5H15,A6NDH6,Plasma membrane,1,0,0,0,0,human,0
4579,OR5H2,Q8NGV7,Plasma membrane,1,0,0,0,0,human,0
4580,OR5H6,Q8NGV6,Plasma membrane,1,0,0,0,0,human,0
4581,OR5H8,P0DN80,Plasma membrane,1,0,0,0,0,human,0
4582,OR5I1,Q13606,Plasma membrane,1,0,0,0,0,human,0
4583,OR5J2,Q8NH18,Plasma membrane,1,0,0,0,0,human,0
4584,OR5K1,Q8NHB7,Plasma membrane,1,0,0,0,0,human,0
4585,OR5K2,Q8NHB8,Plasma membrane,1,0,0,0,0,human,0
4586,OR5K3,A6NET4,Plasma membrane,1,0,0,0,0,human,0
4587,OR5K4,A6NMS3,Plasma membrane,1,0,0,0,0,human,0
4588,OR5L1,Q8NGL2,Plasma membrane,1,0,0,0,0,human,0
4589,OR5L2,Q8NGL0,Plasma membrane,1,0,0,0,0,human,0
4590,OR5M1,Q8NGP8,Plasma membrane,1,0,0,0,0,human,0
4591,OR5M10,Q6IEU7,Plasma membrane,1,0,0,0,0,human,0
4592,OR5M11,Q96RB7,Plasma membrane,1,0,0,0,0,human,0
4593,OR5M3,Q8NGP4,Plasma membrane,1,0,0,0,0,human,0
4594,OR5M8,Q8NGP6,Plasma membrane,1,0,0,0,0,human,0
4595,OR5M9,Q8NGP3,Plasma membrane,1,0,0,0,0,human,0
4596,OR5P2,Q8WZ92,Plasma membrane,1,0,0,0,0,human,0
4597,OR5P3,Q8WZ94,Plasma membrane,1,0,0,0,0,human,0
4598,OR5R1,Q8NH85,Plasma membrane,1,0,0,0,0,human,0
4599,OR5T1,Q8NG75,Plasma membrane,1,0,0,0,0,human,0
4600,OR5T2,Q8NGG2,Plasma membrane,1,0,0,0,0,human,0
4601,OR5T3,Q8NGG3,Plasma membrane,1,0,0,0,0,human,0
4602,OR5V1,Q9UGF6,Plasma membrane,1,0,0,0,0,human,0
4603,OR5W2,Q8NH69,Plasma membrane,1,0,0,0,0,human,0
4604,OR6A2,O95222,Plasma membrane,1,0,0,0,0,human,0
4605,OR6B1,O95007,Plasma membrane,1,0,0,0,0,human,0
4606,OR6B2,Q6IFH4,Plasma membrane,1,0,0,0,0,human,0
4607,OR6B3,Q8NGW1,Plasma membrane,1,0,0,0,0,human,0
4608,OR6C1,Q96RD1,Plasma membrane,1,0,0,0,0,human,0
4609,OR6C2,Q9NZP2,Plasma membrane,1,0,0,0,0,human,0
4610,OR6C3,Q9NZP0,Plasma membrane,1,0,0,0,0,human,0
4611,OR6C4,Q8NGE1,Plasma membrane,1,0,0,0,0,human,0
4612,OR6C6,A6NF89,Plasma membrane,1,0,0,0,0,human,0
4613,OR6C65,A6NJZ3,Plasma membrane,1,0,0,0,0,human,0
4614,OR6C68,A6NDL8,Plasma membrane,1,0,0,0,0,human,0
4615,OR6C70,A6NIJ9,Plasma membrane,1,0,0,0,0,human,0
4616,OR6C74,A6NCV1,Plasma membrane,1,0,0,0,0,human,0
4617,OR6C75,A6NL08,Plasma membrane,1,0,0,0,0,human,0
4618,OR6C76,A6NM76,Plasma membrane,1,0,0,0,0,human,0
4619,OR6F1,Q8NGZ6,Plasma membrane,1,0,0,0,0,human,0
4620,OR6J1,Q8NGC5,Plasma membrane,1,0,0,0,0,human,0
4621,OR6K2,Q8NGY2,Plasma membrane,1,0,0,0,0,human,0
4622,OR6K3,Q8NGY3,Plasma membrane,1,0,0,0,0,human,0
4623,OR6K6,Q8NGW6,Plasma membrane,1,0,0,0,0,human,0
4624,OR6M1,Q8NGM8,Plasma membrane,1,0,0,0,0,human,0
4625,OR6N1,Q8NGY5,Plasma membrane,1,0,0,0,0,human,0
4626,OR6N2,Q8NGY6,Plasma membrane,1,0,0,0,0,human,0
4627,OR6P1,Q8NGX9,Plasma membrane,1,0,0,0,0,human,0
4628,OR6Q1,Q8NGQ2,Plasma membrane,1,0,0,0,0,human,0
4629,OR6S1,Q8NH40,Plasma membrane,1,0,0,0,0,human,0
4630,OR6T1,Q8NGN1,Plasma membrane,1,0,0,0,0,human,0
4631,OR6V1,Q8N148,Plasma membrane,1,0,0,0,0,human,0
4632,OR6X1,Q8NH79,Plasma membrane,1,0,0,0,0,human,0
4633,OR6Y1,Q8NGX8,Plasma membrane,1,0,0,0,0,human,0
4634,OR7A10,O76100,Plasma membrane,1,0,0,0,0,human,0
4635,OR7A17,O14581,Plasma membrane,1,0,0,0,0,human,0
4636,OR7A2P,Q8NGA2,Plasma membrane,1,0,0,0,0,human,0
4637,OR7A5,Q15622,Plasma membrane,1,0,0,0,0,human,0
4638,OR7C1,O76099,Plasma membrane,1,0,0,0,0,human,0
4639,OR7C2,O60412,Plasma membrane,1,0,0,0,0,human,0
4640,OR7D2,Q96RA2,Plasma membrane,1,0,0,0,0,human,0
4641,OR7D4,Q8NG98,Plasma membrane,1,0,0,0,0,human,0
4642,OR7E24,Q6IFN5,Plasma membrane,1,0,0,0,0,human,0
4643,OR7G1,Q8NGA0,Plasma membrane,1,0,0,0,0,human,0
4644,OR7G2,Q8NG99,Plasma membrane,1,0,0,0,0,human,0
4645,OR7G3,Q8NG95,Plasma membrane,1,0,0,0,0,human,0
4646,OR8A1,Q8NGG7,Plasma membrane,1,0,0,0,0,human,0
4647,OR8B12,Q8NGG6,Plasma membrane,1,0,0,0,0,human,0
4648,OR8B2,Q96RD0,Plasma membrane,1,0,0,0,0,human,0
4649,OR8B3,Q8NGG8,Plasma membrane,1,0,0,0,0,human,0
4650,OR8B4,Q96RC9,Plasma membrane,1,0,0,0,0,human,0
4651,OR8B8,Q15620,Plasma membrane,1,0,0,0,0,human,0
4652,OR8D1,Q8WZ84,Plasma membrane,1,0,0,0,0,human,0
4653,OR8D2,Q9GZM6,Plasma membrane,1,0,0,0,0,human,0
4654,OR8D4,Q8NGM9,Plasma membrane,1,0,0,0,0,human,0
4655,OR8G1,Q15617,Plasma membrane,1,0,0,0,0,human,0
4656,OR8G2P,Q6IF36,Plasma membrane,1,0,0,0,0,human,0
4657,OR8G3P,P0DMU2,Plasma membrane,1,0,0,0,0,human,0
4658,OR8G5,Q8NG78,Plasma membrane,1,0,0,0,0,human,0
4659,OR8H1,Q8NGG4,Plasma membrane,1,0,0,0,0,human,0
4660,OR8H2,Q8N162,Plasma membrane,1,0,0,0,0,human,0
4661,OR8H3,Q8N146,Plasma membrane,1,0,0,0,0,human,0
4662,OR8I2,Q8N0Y5,Plasma membrane,1,0,0,0,0,human,0
4663,OR8J1,Q8NGP2,Plasma membrane,1,0,0,0,0,human,0
4664,OR8J3,Q8NGG0,Plasma membrane,1,0,0,0,0,human,0
4665,OR8K1,Q8NGG5,Plasma membrane,1,0,0,0,0,human,0
4666,OR8K3,Q8NH51,Plasma membrane,1,0,0,0,0,human,0
4667,OR8K5,Q8NH50,Plasma membrane,1,0,0,0,0,human,0
4668,OR8S1,Q8NH09,Plasma membrane,1,0,0,0,0,human,0
4669,OR8U1,Q8NH10,Plasma membrane,1,0,0,0,0,human,0
4670,OR8U8,P0C7N1,Plasma membrane,1,0,0,0,0,human,0
4671,OR8U9,P0C7N5,Plasma membrane,1,0,0,0,0,human,0
4672,OR9A1P,Q8NGU1,Plasma membrane,1,0,0,0,0,human,0
4673,OR9A2,Q8NGT5,Plasma membrane,1,0,0,0,0,human,0
4674,OR9A4,Q8NGU2,Plasma membrane,1,0,0,0,0,human,0
4675,OR9G1,Q8NH87,Plasma membrane,1,0,0,0,0,human,0
4676,OR9G4,Q8NGQ1,Plasma membrane,1,0,0,0,0,human,0
4677,OR9G9,P0C7N8,Plasma membrane,1,0,0,0,0,human,0
4678,OR9I1,Q8NGQ6,Plasma membrane,1,0,0,0,0,human,0
4679,OR9K2,Q8NGE7,Plasma membrane,1,0,0,0,0,human,0
4680,OR9Q1,Q8NGQ5,Plasma membrane,1,0,0,0,0,human,0
4681,OR9Q2,Q8NGE9,Plasma membrane,1,0,0,0,0,human,0
4682,ORAI1,Q96D31,Plasma membrane,1,0,0,0,0,human,0
4683,ORC1,Q13415,Nucleus,1,0,0,0,0,human,0
4684,ORC2,Q13416,Nucleus,1,0,0,0,0,human,0
4685,ORC3,Q9UBD5,Nucleus,1,0,0,0,0,human,0
4686,ORC4,O43929,Nucleus,1,0,0,0,0,human,0
4687,ORC5,O43913,Nucleus,1,0,0,0,0,human,0
4688,ORC6,Q9Y5N6,Nucleus,1,0,0,0,0,human,0
4689,ORMDL1,Q9P0S3,ER,1,0,0,0,0,human,0
4690,ORMDL2,Q53FV1,ER,1,0,0,0,0,human,0
4691,ORMDL3,Q8N138,ER,1,0,0,0,0,human,0
4692,OS9,Q13438,ER,1,0,0,0,0,human,0
9418,OSBPL10,Q9BXB5,ER_high_curvature,0,0,0,1,0,human,0
4693,OSBPL11,Q9BXB4,Golgi,1,0,0,0,0,human,0
8945,OSBPL1A,Q9BXW6,Mitochondria,0,1,0,0,0,human,0
8199,OSBPL3,Q9H4L5,ER_high_curvature,0,1,0,0,0,human,0
4694,OSBPL5,Q9H0X9,ER,1,0,0,0,0,human,0
8294,OSBPL8,Q9BZF1,ER-Membrane,0,1,0,0,0,human,0
4695,OSBPL9,Q96SU4,Golgi,1,0,0,0,0,human,0
4696,OSCP1,Q8WVF1,Plasma membrane,1,0,0,0,0,human,0
4697,OSGEPL1,Q9H4B0,Mitochondria,1,0,0,0,0,human,0
9335,OSMR,Q99650,ER,0,0,0,1,0,human,0
4698,OSR1,Q8TAX0,Nucleus,1,0,0,0,0,human,0
4699,OSR2,Q8N2R0,Nucleus,1,0,0,0,0,human,0
4700,OST4,P0C6T2,ER,1,0,0,0,0,human,0
4701,OSTC,Q9NRP0,ER,1,0,0,0,0,human,0
4702,OSTF1,Q92882,Cytoplasm,1,0,0,0,0,human,0
4703,OSTM1,Q86WC4,Lysosome,1,0,0,0,0,human,0
4704,OTC,P00480,Mitochondria,1,0,0,0,0,human,0
4705,OTOP1,Q7RTM1,Plasma membrane,1,0,0,0,0,human,0
4706,OTOP2,Q7RTS6,Plasma membrane,1,0,0,0,0,human,0
4707,OTOP3,Q7RTS5,Plasma membrane,1,0,0,0,0,human,0
4708,OTP,Q5XKR4,Nucleus,1,0,0,0,0,human,0
4709,OTUB1,Q96FW1,Cytoplasm,1,0,0,0,0,human,0
10687,OTUD4,Q01804,Large Protein Complex,0,0,0,1,0,human,0
10688,OTUD6B,Q8N6M0,Large Protein Complex,0,0,0,1,0,human,0
10967,OTUD7B,Q6GQQ9,Large Protein Complex,0,0,0,1,0,human,0
4710,OTULIN,Q96BN8,Cytoplasm,1,0,0,0,0,human,0
4711,OTX1,P32242,Nucleus,1,0,0,0,0,human,0
4712,OTX2,P32243,Nucleus,1,0,0,0,0,human,0
11290,OVCA2,Q8WZ82,Large Protein Complex,0,0,0,1,0,human,0
4713,OVOL1,O14753,Nucleus,1,0,0,0,0,human,0
4714,OVOL2,Q9BRP0,Nucleus,1,0,0,0,0,human,0
4715,OVOL3,O00110,Nucleus,1,0,0,0,0,human,0
4716,OXA1L,Q15070,Mitochondria,1,0,0,0,0,human,0
4717,OXCT1,P55809,Mitochondria,1,0,0,0,0,human,0
4718,OXCT2,Q9BYC2,Mitochondria,1,0,0,0,0,human,0
4719,OXER1,Q8TDS5,Plasma membrane,1,0,0,0,0,human,0
4720,OXGR1,Q96P68,Plasma membrane,1,0,0,0,0,human,0
9573,OXLD1,Q5BKU9,Mitochondria,0,0,0,1,0,human,0
8946,OXNAD1,Q96HP4,Mitochondria,0,1,0,0,0,human,0
4721,OXR1,Q8N573,Mitochondria,1,0,0,0,0,human,0
4722,OXSM,Q9NWU1,Mitochondria,1,0,0,0,0,human,0
4723,OXSR1,O95747,Cytoplasm,1,0,0,0,0,human,0
4724,OXTR,P30559,Plasma membrane,1,0,0,0,0,human,0
4725,P2RX2,Q9UBL9,Plasma membrane,1,0,0,0,0,human,0
4726,P2RX3,P56373,Plasma membrane,1,0,0,0,0,human,0
4727,P2RX7,Q99572,Plasma membrane,1,0,0,0,0,human,0
4728,P2RY1,P47900,Plasma membrane,1,0,0,0,0,human,0
4729,P2RY10,O00398,Plasma membrane,1,0,0,0,0,human,0
4730,P2RY11,Q96G91,Plasma membrane,1,0,0,0,0,human,0
4731,P2RY12,Q9H244,Plasma membrane,1,0,0,0,0,human,0
4732,P2RY13,Q9BPV8,Plasma membrane,1,0,0,0,0,human,0
4733,P2RY14,Q15391,Plasma membrane,1,0,0,0,0,human,0
4734,P2RY2,P41231,Plasma membrane,1,0,0,0,0,human,0
4735,P2RY4,P51582,Plasma membrane,1,0,0,0,0,human,0
4736,P2RY6,Q15077,Plasma membrane,1,0,0,0,0,human,0
4737,P2RY8,Q86VZ1,Plasma membrane,1,0,0,0,0,human,0
8223,P3H1,Q32P28,ER-Lumen,0,1,0,0,0,human,0
4738,P3H3,Q8IVL6,ER,1,0,0,0,0,human,0
4739,P3H4,Q92791,ER,1,0,0,0,0,human,0
4740,P4HA1,P13674,ER,1,0,0,0,0,human,0
9279,P4HA1,P13674-2,ER,0,0,0,1,0,human,0
4741,P4HA2,O15460,ER,1,0,0,0,0,human,0
4742,P4HA3,Q7Z4N8,ER,1,0,0,0,0,human,0
8208,P4HB,P07237,ER-Lumen,0,1,0,0,0,human,0
4743,P4HTM,Q9NXG6,ER,1,0,0,0,0,human,0
10689,PA2G4,Q9UQ80,Large Protein Complex,0,0,0,1,0,human,0
10256,PABPC1,P11940,Large Protein Complex,0,0,0,1,0,human,0
4744,PABPC3,Q9H361,Cytoplasm,1,0,0,0,0,human,0
10257,PABPC4,Q13310-3,Large Protein Complex,0,0,0,1,0,human,0
11291,PABPC4,Q13310,Large Protein Complex,0,0,0,1,0,human,0
4745,PABPC5,Q96DU9,Mitochondria,1,0,0,0,0,human,0
10968,PABPN1,Q86U42,Large Protein Complex,0,0,0,1,0,human,0
4746,PABPN1L,A6NDY0,Cytoplasm,1,0,0,0,0,human,0
4747,PACC1,Q9H813,Plasma membrane,1,0,0,0,0,human,0
4748,PACS1,Q6VY07,Golgi,1,0,0,0,0,human,0
8947,PACSIN2,Q9UNF0,Mitochondria,0,1,0,0,0,human,0
9494,PACSIN3,Q9UKS6,Golgi,0,0,0,1,0,human,0
4749,PADI1,Q9ULC6,Cytoplasm,1,0,0,0,0,human,0
4750,PADI2,Q9Y2J8,Cytoplasm,1,0,0,0,0,human,0
4751,PADI3,Q9ULW8,Cytoplasm,1,0,0,0,0,human,0
4752,PAF1,Q8N7H5,Nucleus,1,0,0,0,0,human,0
10969,PAFAH1B1,P43034,Large Protein Complex,0,0,0,1,0,human,0
4753,PAFAH1B2,P68402,Cytoplasm,1,0,0,0,0,human,0
4754,PAFAH1B3,Q15102,Cytoplasm,1,0,0,0,0,human,0
4755,PAG1,Q9NWQ8,Plasma membrane,1,0,0,0,0,human,0
4756,PAGR1,Q9BTK6,Nucleus,1,0,0,0,0,human,0
8948,PAICS,P22234,Mitochondria,0,1,0,0,0,human,0
4757,PAIP1,Q9H074,Cytoplasm,1,0,0,0,0,human,0
4758,PAIP2,Q9BPZ3,Cytoplasm,1,0,0,0,0,human,0
